"web-scraper-order";"foto1,foto2";"produkt";"kod";"opis";"foto1";"foto2";"foto3";"foto4";"waga";"kategoria";"cena"
"1521779366-112";"https://sklep.bestdiamonds.pl/userdata/gfx/94f14e3fa16e9a6102d58f52108d1b04.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d2d397eca441fba83ee628dd4bd8d55f.jpg";"Pierścionek EY-330 tanzanit";"EY-330 tanzanit";"Kamień centralny: tanzanit 0,40 ct
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/94f14e3fa16e9a6102d58f52108d1b04.jpg";"/userdata/gfx/d2d397eca441fba83ee628dd4bd8d55f.jpg";"/userdata/gfx/7c2ea358c5ffe461215cb595eb976284.jpg";"/userdata/gfx/72b7a22086f7ad30b48d297f48e55345.jpg";"Waga: 2,30 - 2,80g";"z tanzanitem";"770"
"1521780150-477";"https://sklep.bestdiamonds.pl/userdata/gfx/076aba8db01f5e0437d3735d079de1e1.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/130c6d2cbb7b99536bd2c7efdc986b82.jpg";"Pierścionek EY-390 0,25ct";"EY-390 0,25ct";"Kamień centralny: brylant 0,15 ct H/Si
Kamienie boczne: brylanty 0,10 ct H/Si";"/userdata/gfx/076aba8db01f5e0437d3735d079de1e1.jpg";"/userdata/gfx/130c6d2cbb7b99536bd2c7efdc986b82.jpg";"/userdata/gfx/6a5a7ab1794da4393e516da925ffefa9.jpg";"/userdata/gfx/0635c6d8ac9a04938dc28b727fae5b8a.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"1250"
"1521779391-124";"https://sklep.bestdiamonds.pl/userdata/gfx/64c0e8908d6b07954a58813928915170.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/191679859c024368df3901c767872519.jpg";"Pierścionek EY-322 0,04ct";"EY-322 0,04ct";"Brylanty 0,04ct H/Si";"/userdata/gfx/64c0e8908d6b07954a58813928915170.jpg";"/userdata/gfx/191679859c024368df3901c767872519.jpg";"/userdata/gfx/016cc03ae98aa61ff12bcb96406aa2d2.jpg";"/userdata/gfx/a0b21bb3f7e074fc8f63f4e3134ffec8.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"390"
"1521779900-362";"https://sklep.bestdiamonds.pl/userdata/gfx/ad09af2eeeb3dedf624fa5d783e6d48f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/af22b907324408c1104ae182e3239088.jpg";"Pierścionek EY-159 0,12ct";"EY-159 0,12ct";"Brylanty 0,12ct H/Si";"/userdata/gfx/ad09af2eeeb3dedf624fa5d783e6d48f.jpg";"/userdata/gfx/af22b907324408c1104ae182e3239088.jpg";"/userdata/gfx/6cc0ee0fa5323c3f2daef84474e1b828.jpg";"/userdata/gfx/417bf475c1aac10b82acb7402a43ea65.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"650"
"1521779466-158";"https://sklep.bestdiamonds.pl/userdata/gfx/ee994b52116269a02b3dbe17025082b0.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/67cee9480904bd941d3762dc6327cf74.jpg";"Pierścionek EY-300 0,12ct";"EY-300 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/ee994b52116269a02b3dbe17025082b0.jpg";"/userdata/gfx/67cee9480904bd941d3762dc6327cf74.jpg";"/userdata/gfx/c4c4dbdc8e9c0b77389d343b5fea7797.jpg";"/userdata/gfx/73b17786e7a354c76661f93464807eff.jpg";"Waga: 3,50 - 3,90g";"z brylantami";"740"
"1521779204-36";"https://sklep.bestdiamonds.pl/userdata/gfx/4a377c6b8baea04b651b0defc7c06947.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d18f1646481d5c6dbcb26dc9cc26734c.jpg";"Pierścionek EY-75 ametyst";"EY-75 ametyst";"Kamień centralny: ametyst 0,50 ct
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/4a377c6b8baea04b651b0defc7c06947.jpg";"/userdata/gfx/d18f1646481d5c6dbcb26dc9cc26734c.jpg";"/userdata/gfx/f3cbc94349e27afa081b45ee01cc6092.jpg";"/userdata/gfx/839aba113d9288be1e0a16247043db91.jpg";"Waga: 3,00 - 3,40g";"z ametystem";"780"
"1521779966-393";"https://sklep.bestdiamonds.pl/userdata/gfx/e7088cd1b6acb360eafcc9a898838b5f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/84915d0a475bc2bd478a7f84106263d3.jpg";"Pierścionek EY-120 ametyst";"EY-120 ametyst";"Kamień centralny: ametyst 0,50ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/e7088cd1b6acb360eafcc9a898838b5f.jpg";"/userdata/gfx/84915d0a475bc2bd478a7f84106263d3.jpg";"/userdata/gfx/80d144f01f4567bf9309f46b40c99849.jpg";"/userdata/gfx/11cdbb8c55870cd116f1ec0d9a373b9d.jpg";"Waga: 1,40 - 1,80g";"z ametystem";"430"
"1521779886-355";"https://sklep.bestdiamonds.pl/userdata/gfx/deb618ed55c2d0f5cbb40a6c18d79b7e.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/36a491006e4fa1396d36114a5e86de42.jpg";"Pierścionek EY-17 ametyst";"EY-17 ametyst";"Kamień centralny: ametyst 0,50 ct
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/deb618ed55c2d0f5cbb40a6c18d79b7e.jpg";"/userdata/gfx/36a491006e4fa1396d36114a5e86de42.jpg";"/userdata/gfx/42a69b4a97ee8920dcfb64aa98c330a1.jpg";"/userdata/gfx/49083772899c39f2f40f04d93cb54204.jpg";"Waga: 2,20 - 2,60g";"z ametystem";"610"
"1521779785-310";"https://sklep.bestdiamonds.pl/userdata/gfx/dde22bcaa8ec7f4e5f22e293befbe5c6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0b65fb8c09fa74669e518e46b2097979.jpg";"Pierścionek EY-2 rubin";"EY-2 rubin";"Kamień centralny: rubin 0,80ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/dde22bcaa8ec7f4e5f22e293befbe5c6.jpg";"/userdata/gfx/0b65fb8c09fa74669e518e46b2097979.jpg";"/userdata/gfx/29ee05b3d3315b2bfd4393152e3f22e2.jpg";"/userdata/gfx/6c2753abc439a06840997d08d9dd104c.jpg";"Waga: 2,50 - 2,90g";"z rubinem";"720"
"1521780248-521";"https://sklep.bestdiamonds.pl/userdata/gfx/52cf18c9159d3dfd0621f3e8e5c5af41.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d1f45de3816a7e8742c26c157cc1992c.jpg";"Pierścionek EY-347 0,30ct";"EY-347 0,30ct";"Brylant 0,30ct H/Si";"/userdata/gfx/52cf18c9159d3dfd0621f3e8e5c5af41.jpg";"/userdata/gfx/d1f45de3816a7e8742c26c157cc1992c.jpg";"/userdata/gfx/46fd1f3ae46430553c8d4469b0a051d8.jpg";"/userdata/gfx/f819b6bb41058a1f402d4638ba7ac5b8.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"1850"
"1521779731-284";"https://sklep.bestdiamonds.pl/userdata/gfx/a78dfa902e1350af1680e106726eb6d9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/b1fb7e95f15e7df36c95645d41d6da2d.jpg";"Pierścionek EY-220B 0,30ct";"EY-220B 0,30ct";"Brylant 0,30ct H/Si";"/userdata/gfx/a78dfa902e1350af1680e106726eb6d9.jpg";"/userdata/gfx/b1fb7e95f15e7df36c95645d41d6da2d.jpg";"/userdata/gfx/c1ab6c9146098b19149f6f3589ce9c14.jpg";"/userdata/gfx/a42e6efa7c38be676f924deb49009e67.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"1960"
"1521780041-428";"https://sklep.bestdiamonds.pl/userdata/gfx/96a4314d1d195548cbe39d2be1ebe8b9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/3e5bc3b1ec092c5c88dc39b1e1e2f036.jpg";"Pierścionek W418 0,20ct";"W418 0,20ct";"Brylanty: 0,20ct H/Si";"/userdata/gfx/96a4314d1d195548cbe39d2be1ebe8b9.jpg";"/userdata/gfx/3e5bc3b1ec092c5c88dc39b1e1e2f036.jpg";"/userdata/gfx/570bd674defc2b06d3481ffa185f6ee4.jpg";"/userdata/gfx/cd514b923b494fab1cb209ec71c8cc0a.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"950"
"1521779615-229";"https://sklep.bestdiamonds.pl/userdata/gfx/ec223e00604ff026cbde4982a39e58b6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/395cb088399f51d2a2afc4d91500aece.jpg";"Pierścionek EY-246 0,12ct";"EY-246 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/ec223e00604ff026cbde4982a39e58b6.jpg";"/userdata/gfx/395cb088399f51d2a2afc4d91500aece.jpg";"/userdata/gfx/5277b2925e905b041e254a6255e4ed9c.jpg";"/userdata/gfx/2daa17220a66417b0b40e4546d2d7b62.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"740"
"1521779983-401";"https://sklep.bestdiamonds.pl/userdata/gfx/30ecb683ca61efce5378de397e861615.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6d75d5d870df0a17f41c40b9b424caad.jpg";"Pierścionek EY-116 0,06ct";"EY-116 0,06ct";"Brylanty 0,06ct H/Si";"/userdata/gfx/30ecb683ca61efce5378de397e861615.jpg";"/userdata/gfx/6d75d5d870df0a17f41c40b9b424caad.jpg";"/userdata/gfx/7c5595dca24c54496bec6405083a4d82.jpg";"/userdata/gfx/7f8c036b5d009fd6d584555e71fd2711.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"420"
"1521779976-398";"https://sklep.bestdiamonds.pl/userdata/gfx/73d8933f503246b99db6c9aecb8f9fe7.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/176057abe8fbd225b680e739c1708513.jpg";"Pierścionek EY-119 szmaragd";"EY-119 szmaragd";"Kamień centralny: szmaragd 0,40ct
Kamienie boczne: brylanty 0,05ct H/Si";"/userdata/gfx/73d8933f503246b99db6c9aecb8f9fe7.jpg";"/userdata/gfx/176057abe8fbd225b680e739c1708513.jpg";"/userdata/gfx/c0c817596fd920e930cb2c88ad34a576.jpg";"/userdata/gfx/3e0fcb067e5c040d051c78f7ae6c041c.jpg";"Waga: 1,50 - 1,90g";"z szmaragdem";"590"
"1521779723-280";"https://sklep.bestdiamonds.pl/userdata/gfx/0cb05802955210db7e5e071dec720281.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/06ac36f5aab0184a3469efe651bce197.jpg";"Pierścionek EY-221B 0,30ct";"EY-221B 0,30ct";"Brylant 0,30ct H/Si";"/userdata/gfx/0cb05802955210db7e5e071dec720281.jpg";"/userdata/gfx/06ac36f5aab0184a3469efe651bce197.jpg";"/userdata/gfx/6d8a9cb063cb6e72a44b7e414004afc0.jpg";"/userdata/gfx/d79de494a8cc60f7f36b51561b66cc97.jpg";"Waga: 2,20 - 2,60g";"z brylantami";"1960"
"1521779430-141";"https://sklep.bestdiamonds.pl/userdata/gfx/60bcdbc5152dd99ea1a1cdae20e355e7.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a94a1c38e140e161e0c83708e4dd0c23.jpg";"Pierścionek EY-308 tanzanit";"EY-308 tanzanit";"Kamień centralny: tanzanit 0,70ct
Kamienie boczne: brylanty 0,05ct H/Si";"/userdata/gfx/60bcdbc5152dd99ea1a1cdae20e355e7.jpg";"/userdata/gfx/a94a1c38e140e161e0c83708e4dd0c23.jpg";"/userdata/gfx/48ffec6bc50b3cc7688c15b72f6e504e.jpg";"/userdata/gfx/aaa9c262f1eb696db01df18ad38d76c0.jpg";"Waga: 2,20 - 2,60g";"z tanzanitem";"850"
"1521780006-412";"https://sklep.bestdiamonds.pl/userdata/gfx/56e2ad4eeb3f9bd3f9100e6fe51f51c5.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/5379ba3bd4ee1458c93736a9da3826b5.jpg";"Pierścionek EY-105 rubin";"EY-105 rubin";"Kamień centralny: rubin 0,80ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/56e2ad4eeb3f9bd3f9100e6fe51f51c5.jpg";"/userdata/gfx/5379ba3bd4ee1458c93736a9da3826b5.jpg";"/userdata/gfx/17d204fe18692c098816fcc5049b805e.jpg";"/userdata/gfx/8c460a3754a6fbdfaed677f65d9e559c.jpg";"Waga: 1,60 - 2,00g";"z rubinem";"600"
"1521779476-163";"https://sklep.bestdiamonds.pl/userdata/gfx/ad565e5092184ff6684424aae520d870.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/80f6e3e950873c56be1a845f68edfbbe.jpg";"Pierścionek EY-299 0,12ct";"EY-299 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/ad565e5092184ff6684424aae520d870.jpg";"/userdata/gfx/80f6e3e950873c56be1a845f68edfbbe.jpg";"/userdata/gfx/bc4b64705bb42f994d9d9fbcaefb0f9b.jpg";"/userdata/gfx/67883a58bc22586f0b5603afee942825.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"740"
"1521779364-111";"https://sklep.bestdiamonds.pl/userdata/gfx/3c7a6d0a986dd388b4a74ed888c1d782.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f9fa0e52aef5e7bb82d03d3b0e8937fd.jpg";"Pierścionek EY-331 0,10ct";"EY-331 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/3c7a6d0a986dd388b4a74ed888c1d782.jpg";"/userdata/gfx/f9fa0e52aef5e7bb82d03d3b0e8937fd.jpg";"/userdata/gfx/86dfae8ca4a683e55fff5a9c067930a4.jpg";"/userdata/gfx/5f29c8c414728b159b4ef94b2456f51e.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"650"
"1521780140-472";"https://sklep.bestdiamonds.pl/userdata/gfx/c6a8295d69c32ca618499871c2c410cc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/60aaf0feaa48f536e9777c841f99f626.jpg";"Pierścionek EY-395 0,09ct";"EY-395 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/c6a8295d69c32ca618499871c2c410cc.jpg";"/userdata/gfx/60aaf0feaa48f536e9777c841f99f626.jpg";"/userdata/gfx/b31257130abf1f50e2138a9f24974b19.jpg";"/userdata/gfx/d5dfc80b2846ae47a77baa1b97ffce95.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"620"
"1521779249-58";"https://sklep.bestdiamonds.pl/userdata/gfx/354a32590c4b6ea0a8a796381728e6fa.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/c0a1342639327ff2e815b0d19613dbaa.jpg";"Pierścionek EY-66 topaz";"EY-66 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/354a32590c4b6ea0a8a796381728e6fa.jpg";"/userdata/gfx/c0a1342639327ff2e815b0d19613dbaa.jpg";"/userdata/gfx/63a38c30e19135253a097fcc96310c21.jpg";"/userdata/gfx/b3e5d26fac759b9ca90924d92453a33a.jpg";"Waga: 1,90 - 2,30g";"z topazem";"540"
"1521779147-9";"https://sklep.bestdiamonds.pl/userdata/gfx/8f1ed969e141a9afc9adfa25feafbead.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/7991a1f105b90dae4c337fb2c8561e63.jpg";"Pierścionek EY-90 0,06ct";"EY-90 0,06ct";"Brylanty 0,06ct H/Si";"/userdata/gfx/8f1ed969e141a9afc9adfa25feafbead.jpg";"/userdata/gfx/7991a1f105b90dae4c337fb2c8561e63.jpg";"/userdata/gfx/7214b7cea0f42f330266b59d27355bff.jpg";"/userdata/gfx/e5a657c81c46650c2736a4f626a07cac.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"440"
"1521779943-382";"https://sklep.bestdiamonds.pl/userdata/gfx/1e587501e637f3626041d9c509d01168.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d464ee37cf464085bd0dd262323a232d.jpg";"Pierścionek EY-133 0,15ct";"EY-133 0,15ct";"Brylant 0,15ct H/Si";"/userdata/gfx/1e587501e637f3626041d9c509d01168.jpg";"/userdata/gfx/d464ee37cf464085bd0dd262323a232d.jpg";"/userdata/gfx/ff17a7b35843ccf3eea84c5ed3d2f924.jpg";"/userdata/gfx/2ae9edb4b7fa1a42ad2e7808b7630450.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"920"
"1521780273-533";"https://sklep.bestdiamonds.pl/userdata/gfx/10b1fb807a254a7451ecc4b9fd912c12.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fe45a014ba1297eae69e00ffbd7acda2.jpg";"Pierścionek EY-337 0,15ct";"EY-337 0,15ct";"Brylant 0,15ct H/Si";"/userdata/gfx/10b1fb807a254a7451ecc4b9fd912c12.jpg";"/userdata/gfx/fe45a014ba1297eae69e00ffbd7acda2.jpg";"/userdata/gfx/dcb9bbd02917baeafc8fd3c557db19e0.jpg";"/userdata/gfx/7605f7fae86bf435e93a207182620287.jpg";"Waga: 2,30 - 2,70g";"z brylantami";"920"
"1521780166-484";"https://sklep.bestdiamonds.pl/userdata/gfx/1d8c0361cc71616782df74ae7d0f00ee.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/eed8f44ebd078e19cd394e611b7b8997.jpg";"Pierścionek EY-383 0,09ct";"EY-383 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/1d8c0361cc71616782df74ae7d0f00ee.jpg";"/userdata/gfx/eed8f44ebd078e19cd394e611b7b8997.jpg";"/userdata/gfx/1bea739e35429d2945287e344a0ad3ba.jpg";"/userdata/gfx/a9d8b185024264e768ecbc913a9e2973.jpg";"Waga: 1,20 - 1,60g";"z brylantami";"620"
"1521779468-159";"https://sklep.bestdiamonds.pl/userdata/gfx/016614c7b6e65cf520fec75c619b9a42.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/10c64ee5ba6e8840ec7ea89c79afb765.jpg";"Pierścionek EY-300 0,10ct";"EY-300 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/016614c7b6e65cf520fec75c619b9a42.jpg";"/userdata/gfx/10c64ee5ba6e8840ec7ea89c79afb765.jpg";"/userdata/gfx/87ed719e7788977b10ee8d3a34617adc.jpg";"/userdata/gfx/fee25290957c101d599aefc6b91a2a2d.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"650"
"1521779991-405";"https://sklep.bestdiamonds.pl/userdata/gfx/9dcfa808ffd4f35733c382c6adefd89f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/40bcecaa4f7cd60ed99d5f7bc111f521.jpg";"Pierścionek EY-109 0,02ct";"EY-109 0,02ct";"Brylanty 0,02ct H/Si";"/userdata/gfx/9dcfa808ffd4f35733c382c6adefd89f.jpg";"/userdata/gfx/40bcecaa4f7cd60ed99d5f7bc111f521.jpg";"/userdata/gfx/db9fbc40aa0c5e0ec1eef121e2801202.jpg";"/userdata/gfx/6a00361d57608b6a532cd1e23328fbce.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"330"
"1521779869-348";"https://sklep.bestdiamonds.pl/userdata/gfx/6ebb5f2c4becf9b6a1c0d75013d114ea.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f5cd114eead597aabeec29ffb2fb7a75.jpg";"Pierścionek EY-176 0,02ct";"EY-176 0,02ct";"Brylanty 0,02ct H/Si";"/userdata/gfx/6ebb5f2c4becf9b6a1c0d75013d114ea.jpg";"/userdata/gfx/f5cd114eead597aabeec29ffb2fb7a75.jpg";"/userdata/gfx/5bcd0315c605d9b681d7304ee1527a3a.jpg";"/userdata/gfx/b846563a149b350e6d339ceda726b98c.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"310"
"1521780144-474";"https://sklep.bestdiamonds.pl/userdata/gfx/940c880b46b2ac80c9b5330a4ee3f423.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fc667822f535ad4b4be5929010b1e443.jpg";"Pierścionek EY-393 0,21ct";"EY-393 0,21ct";"Kamień centralny: brylant 0,15 ct H/Si
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/940c880b46b2ac80c9b5330a4ee3f423.jpg";"/userdata/gfx/fc667822f535ad4b4be5929010b1e443.jpg";"/userdata/gfx/19f5f1ecf078c751786ac52b77b7802d.jpg";"/userdata/gfx/084658da890cd07035bd37dbb2e7bcdd.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"1150"
"1521780004-411";"https://sklep.bestdiamonds.pl/userdata/gfx/5fb41c3f19f436384e6608486870f5c6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/20c006646d43da0f61a6fd1c63b2da3f.jpg";"Pierścionek EY-105 szafir";"EY-105 szafir";"Kamień centralny: szafir 0,60ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/5fb41c3f19f436384e6608486870f5c6.jpg";"/userdata/gfx/20c006646d43da0f61a6fd1c63b2da3f.jpg";"/userdata/gfx/957d18b2030b00b10df198a5ae8f7d0e.jpg";"/userdata/gfx/8c677e9be4f43adefbe905ec6a8d533a.jpg";"Waga: 1,60 - 2,00g";"z szafirem";"600"
"1521779911-367";"https://sklep.bestdiamonds.pl/userdata/gfx/54119245d2ea1c59c685337552f4fab4.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d7a67bb8dee342b1ba29648732a71e6e.jpg";"Pierścionek EY-155 0,30ct";"EY-155 0,30ct";"Brylant 0,30ct H/Si";"/userdata/gfx/54119245d2ea1c59c685337552f4fab4.jpg";"/userdata/gfx/d7a67bb8dee342b1ba29648732a71e6e.jpg";"/userdata/gfx/82734830b44abe1c3f045117f6358ab2.jpg";"/userdata/gfx/c5407a291529c9cc39890129027c868e.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"1960"
"1521779518-183";"https://sklep.bestdiamonds.pl/userdata/gfx/6f5f04531f37738b1ac6ed39b96e4df2.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/8e45c3dc9677ff8e9cde5be97e9386c3.jpg";"Pierścionek EY-284 rubin";"EY-284 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,17 ct H/Si";"/userdata/gfx/6f5f04531f37738b1ac6ed39b96e4df2.jpg";"/userdata/gfx/8e45c3dc9677ff8e9cde5be97e9386c3.jpg";"/userdata/gfx/13dc96c36dcc0e27e00018f351ded710.jpg";"/userdata/gfx/9ca46908f0dcbd64c89e4462b8fe952a.jpg";"Waga: 2,80 - 3,20g";"z rubinem";"1200"
"1521779634-238";"https://sklep.bestdiamonds.pl/userdata/gfx/6cf47e32680981fab23e7b83c281ce59.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/597d52600fa172b6c39de075448aae89.jpg";"Pierścionek EY-238 szafir";"EY-238 szafir";"Kamień centralny: szfir 0,15 ct
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/6cf47e32680981fab23e7b83c281ce59.jpg";"/userdata/gfx/597d52600fa172b6c39de075448aae89.jpg";"/userdata/gfx/ffacd9b542f47aa98bb26b451aa42205.jpg";"/userdata/gfx/ae88ecabde5d4f23241572de701ad7f9.jpg";"Waga: 1,50 - 1,90g";"z szafirem";"560"
"1521779489-169";"https://sklep.bestdiamonds.pl/userdata/gfx/ae739187edd3d2c14d2c6097b4ea0d79.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a0ea42ae84935f4e05ebf2a2a85dc4ae.jpg";"Pierścionek EY-294 0,20ct";"EY-294 0,20ct";"Brylant 0,20ct H/Si";"/userdata/gfx/ae739187edd3d2c14d2c6097b4ea0d79.jpg";"/userdata/gfx/a0ea42ae84935f4e05ebf2a2a85dc4ae.jpg";"/userdata/gfx/fe6b5cab1537ba3611ed376d6aba66db.jpg";"/userdata/gfx/f3abf045eb97bd1d365be4bc87dbd8e6.jpg";"Waga: 2,40 - 2,80g";"z brylantami";"1260"
"1521779827-328";"https://sklep.bestdiamonds.pl/userdata/gfx/56eb53902d4523d316e293d6d9cbfef2.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/73ee55cdaa864189d7c6a2b41acae1a6.jpg";"Pierścionek EY-19 szafir";"EY-19 szafir";"Kamień centralny: szafir 0,70 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/56eb53902d4523d316e293d6d9cbfef2.jpg";"/userdata/gfx/73ee55cdaa864189d7c6a2b41acae1a6.jpg";"/userdata/gfx/06d58eced68de2906a53233d14530402.jpg";"/userdata/gfx/ee20169b0c36d7042fc57665db91ff8a.jpg";"Waga: 2,10 - 2,50g";"z szafirem";"640"
"1521780097-452";"https://sklep.bestdiamonds.pl/userdata/gfx/e8bd6291ae60393b1fe933ffd5f25e38.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/27434431921a750fba2a402e3ccb6a8d.jpg";"Pierścionek EY-414 0,12ct";"EY-414 0,12ct";"Kamień centralny: brylant 0,10 ct H/Si
Kamienie boczne: brylanty 0,02 ct H/Si";"/userdata/gfx/e8bd6291ae60393b1fe933ffd5f25e38.jpg";"/userdata/gfx/27434431921a750fba2a402e3ccb6a8d.jpg";"/userdata/gfx/3bdc8d6d9de648e546b43f9bf5b9e3c3.jpg";"/userdata/gfx/2a9221f81077947b2af0f98f66c3b09a.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"830"
"1521780194-497";"https://sklep.bestdiamonds.pl/userdata/gfx/0b02a8c0aa8d77d83e828fa16e954bdc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/62fd1e9227b71f96f0a6f6eac4c4a303.jpg";"Pierścionek EY-370 0,09ct";"EY-370 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/0b02a8c0aa8d77d83e828fa16e954bdc.jpg";"/userdata/gfx/62fd1e9227b71f96f0a6f6eac4c4a303.jpg";"/userdata/gfx/56b0a43dcf412260b93c63a2ae01f354.jpg";"/userdata/gfx/add1f01fe78dec9c0fc21f349ba31ba7.jpg";"Waga: 1,20 - 1,60g";"z brylantami";"620"
"1521780240-517";"https://sklep.bestdiamonds.pl/userdata/gfx/2f679ba63f4dcdf59772426ae761015b.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/64bc1f4896ab3909dff86abbcfa12b2e.jpg";"Pierścionek EY-352 0,26ct";"EY-352 0,26ct";"Brylanty 0,26ct H/Si";"/userdata/gfx/2f679ba63f4dcdf59772426ae761015b.jpg";"/userdata/gfx/64bc1f4896ab3909dff86abbcfa12b2e.jpg";"/userdata/gfx/89bdd56960d07b5175b8f6d14ace0820.jpg";"/userdata/gfx/3f596424252fbbb401024f887e11aac3.jpg";"Waga: 4,50 - 5,00g";"z brylantami";"1550"
"1521779414-133";"https://sklep.bestdiamonds.pl/userdata/gfx/55ce236187c6e944490a06df442c5cec.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/5b55346448efa66ca92f886d7948b1e5.jpg";"Pierścionek EY-313 topaz";"EY-313 topaz";"Kamień centralny: topaz 3,00ct
Kamienie boczne: brylanty 0,31ct H/Si";"/userdata/gfx/55ce236187c6e944490a06df442c5cec.jpg";"/userdata/gfx/5b55346448efa66ca92f886d7948b1e5.jpg";"/userdata/gfx/79b8c0f49c02f40e7b629db3a27b586f.jpg";"/userdata/gfx/ab5e4ce2fae13fead8b5dc79d0acc80e.jpg";"Waga: 3,60 - 4,00g";"z topazem";"1800"
